Conversion of an object of class 'genind' into a GENEPOP file with the package 'graph4lg'                        
MF239, MF25, MF265, MF270, MF303, MF59, MF130, MF197, MF36, MF419, MF432, MF486, MF492, MF103, MF26, MF261, MF263, MF269, MF28, MF323, MF457, MF491, MF56, MF70 
Pop                        
LU_LUX_122_1_24-08-21_A, 172172 244244 253255 209209 106116 170179 175184 144144 089089 243243 250259 208208 146148 151151 130130 235235 094094 240240 082082 178178 173176 208217 124124 172172
LU_LUX_122_1_24-08-21_B, 172172 244244 253255 209209 116118 170173 178181 144146 089093 249249 253259 206208 146148 151151 130134 217223 092094 240240 083092 178178 169169 208211 124124 172172
LU_LUX_123_1_24-08-21_B, 172172 244244 253255 209209 116116 170173 179184 144144 089093 248250 250256 208210 144146 151151 130134 235235 094104 240240 085085 178178 163169 214214 124126 172172
LU_LUX_128_2_30-08-21_A, 172172 244244 253253 209209 106106 179180 176179 144144 089103 230242 259259 210210 146146 149151 130130 235241 094100 240240 085085 178178 169171 208208 124124 172172
LU_LUX_13_1_26-08-21_A, 172172 244244 253253 000000 114116 179179 179184 144144 089099 242243 250256 210212 146148 149151 130134 235241 094094 237240 090092 176176 169171 208208 118124 168172
LU_LUX_133_1_31-05-21_A, 172172 244244 253255 209209 116116 170179 179179 144144 089093 243249 250250 210210 146146 151151 130134 223229 094094 240240 090092 176178 169176 208211 124128 172172
LU_LUX_133_2_20-07-21_A, 172172 244244 253253 209209 106116 176179 171179 144144 103103 242252 253253 206208 146148 150150 130134 223223 094094 240240 085090 176178 169169 208208 126128 168172
LU_LUX_135_1_29-07-21_A, 170172 000000 253255 207209 116116 170176 181181 144144 103103 243250 247259 212212 146146 151151 130130 235235 094094 240240 085085 173178 169173 208214 126126 172172
LU_LUX_135_1_29-07-21_C, 172172 244244 253255 209209 116116 170179 179179 138144 089089 243249 250256 210212 144146 151151 130134 217217 094094 240245 085090 176178 169169 208214 124128 172172
LU_LUX_135_1_29-07-21_B, 170172 244244 253255 209209 106116 170179 179182 138144 089103 243248 247256 212212 146148 151151 130134 211223 094096 240240 092092 176178 167169 208208 124126 172172
LU_LUX_136_1_29-07-21_A, 172172 244244 253255 209209 116116 173179 179179 144144 089093 243243 250256 206210 144146 149149 130134 217217 094094 240240 085085 176178 169171 208208 124124 172172
LU_LUX_136_2_21-09-21_A, 000000 242244 253253 209209 116116 170170 179179 144144 089093 243243 250250 208210 146146 151151 130134 235235 094094 240240 092092 176182 171171 208211 124124 172172
LU_LUX_137_1_30-07-21_A, 172172 244244 253255 209209 116116 170179 179179 144144 089109 248252 250256 212218 146146 151151 134134 223229 094094 240240 085085 178178 169177 208208 124124 168172
LU_LUX_137_1_30-07-21_B,  NA170 244244 253255 209209 106116 170176 175176 144144 089103 243248 250253 206212 146146 151151 134134 217217 094094 240240 085090 176176 169171 208208 122126 172172
LU_LUX_137_1_30-07-21_C, 172172 244244 253255 209209 000000 173179 179181 144144 089093 244249 250256 206210 146146 151151 130130 229235 094094 240240 000000 176178 169171 211211 124126 172172
LU_LUX_137_2_21-09-21_A, 172172 244244 253255 207209 106116 179179 173179 144144 093105 243243 253256 212212 146146 151151 130130 229241 092094 240243 092096 176178 169169 208220 118128 172172
LU_LUX_137_2_21-09-21_B, 170172 244244 253255 209209 116118 170173 179184 144144 089103 244248 247253 210210 146146 151151 130130 217217 094094 234243 085092 176178 169169 208220 124128 172172
LU_LUX_138_1_31-07-21_A, 172172 244244 255255 209209 106114 173176 179179 138144 093093 243249 253259 208210 148148 151151 130130 217229 094098 240240 081087 176178 169171 220220 130130 172172
LU_LUX_138_1_29-07-21_A, 170172 244244 253253 209210 116116 170170 179181 144144 103103 243248 256256 208208 146146 147151 130130 229235 092094 240240 085090 176176 000000 208208 124126 172172
LU_LUX_138_1_29-07-21_D, 170176 244244 253253 209209 106116 000000 175176 144144 089103 249249 250253 208212 148148 151151 130130 235235 094096 237240 085090 176178 000000 208217 124124 172172
LU_LUX_138_1_31-07-21_B, 172172 244244 244253 209209 104114 173173 179179 144144 089089 243243 253253 210212 146148 151151 130134 217217 094094 240240 085090 178178 167173 208217 124124 170170
LU_LUX_138_1_29-07-21_B, 172172 244244 255255 209209 116116 173179 171176 144144 000000 243249 247253 210210 148148 151151 134134 217235 094096 240240 083083 176176 000000 208214 128128 172172
LU_LUX_138_1_29-07-21_E, 172172 244244 253253 209209 116118 000000 179179 144144 089103 243244 250253 210212 146148 151151 130130 217229 094096 240240 096096 176178 000000 208208 126126 172172
LU_LUX_138_1_29-07-21_C, 172172 244244 255255 209209 106116 170173 173179 144144 089093 243243 250253 210212 146146 149151 130130 217235 092094 240240 092092 176178 167171 211211 124128 172172
LU_LUX_138_2_29-07-21_A, 172172 244244 255255 209209 116116 176179 179179 144144 103103 248250 247250 212212 146146 151151 130134 229235 092094 240240 090092 178178 171171 208208 124128 172172
LU_LUX_139_1_30-07-21_B, 172172 244244 253253 209209 106106 170173 181184 144144 089103 246250 253253 202210 146146 151151 130130 235241 090094 240240 090092 178178 169171 208220 124126 172172
LU_LUX_139_1_30-07-21_A, 172172 244244 253255 209209 116116 170179 000000 000000 089103 000000 000000 000000 146146 151151 130134 211235 094094 240240 085090 176176 169169 208208 128128 172172
LU_LUX_139_1_23-08-21_B, 172172 244244 255255 209209 116116 170179 175179 144144 089103 248249 253253 210212 146148 151151 130134 211223 094094 240240 085092 176178 169176 208211 126126 172172
LU_LUX_139_1_23-08-21_A, 170172 244244 253255 209209 000000 170173 179181 144144 089093 243249 250253 210212 146146 151151 130134 229235 094096 240240 085091 178178 171176 208208 128130 168172
LU_LUX_14_1_27-08-21_A, 172172 244244 253253 209209 116118 170170 179179 144144 103103 249250 253256 210210 146146 151151 130130 217235 094096 237240 090092 176176 169169 208208 126126 172172
LU_LUX_140_2_23_08-21_A, 172172 244244 255255 209209 106116 173179 175176 144146 089093 243248 250253 212214 146146 149151 130134 235241 094094 237240 085092 176178 169171 208208 124124 172172
LU_LUX_140_2_23_08-21_B, 172172 244244 253255 209209 106114 170170 179179 144144 093103 243249 253253 208208 146146 151151 130147 217223 096096 237237 085092 176178 169169 208211 124126 168172
LU_LUX_140_3_23_08-21_A, 172172 244244 253253 207209 116116 170170 165171 144144 089103 243244 253253 206208 146146 151151 130134 217235 094094 240240 084090 176178 169177 208208 126128 172172
LU_LUX_141_3_23-08-21_A, 170172 244244 253255 209209 114116 170179 000000 144144 103103 000000 000000 000000 146146 151151 130134 217235 092094 237240 085092 176178 169171 208214 122124 172172
LU_LUX_147_1_08-06-21_A, 172172 244244 253253 209209 106114 170170 173176 144144 089103 243249 253256 210212 146146 151151 130130 217229 092094 240240 085092 176176 163171 208211 126126 172172
LU_LUX_148_2_08-06-21_A, 172172 000000 000000 000000 000000 170170 179179 144144 103103 243243 250253 210212 146146 149151 130134 217235 094094 240243 092092 176176 169169 208208 124126 172172
LU_LUX_149_1_08-06-21_B, 172172 000000 000000 000000 000000 179179 176176 144144 103103 243248 253253 208212 146148 151151 130130 217227 094096 240240 092092 176176 169169 214214 126126 172172
LU_LUX_149_1_08-06-21_C, 172172 244244 253255 209209 000000 179180 176179 144144 089103 242248 253256 210210 146148 151151 130130 217223 094096 240240 090092 176178 169169 208208 126134 172172
LU_LUX_153_1_07-07-21_A, 172172 000000 000000 000000 000000 170179 175176 144144 089103 249252 253259 206212 146148 151151 130130 211235 092094 240240 081092 178178 169171 208208 122126 172172
LU_LUX_154_1_08-07-21_A, 172172 244244 253255 209209 000000 170179 179184 144144 089103 243248 253256 210212 146148 149151 130134 221247 096098 240240 085092 178178 171177 208211 126128 172172
LU_LUX_154_1_20-07-21_A, 172172 244244 253253 209209 114114 170170 179179 138144 103103 243249 250253 210210 148148 151151 130147 235235 094096 240240 090090 178178 167169 208208 126126 172172
LU_LUX_154_1_03-09-21_A, 172172 244244 253255 209209 106114 158173 176176 144144 089103 243255 253262 212212 146148 151151 130134 217217 094094 240240 085085 178178 169169 208208 124124 172172
LU_LUX_154_1_11-07-21_A, 172172 244244 253253 209209 116116 173175 179179 144144 099109 249249 253253 208212 146146 151151 130130 217235 092094 240240 085090 176176 169169 208208 128128 000000
LU_LUX_155_1_03-08-21_B, 172172 244244 253253 209209 114116 170173 179181 144144 103103 242260 253256 210212 146148 149151 130134 223235 092094 240240 085085 176178 169176 214217 126126 172172
LU_LUX_155_1_03-08-21_A, 172172 244244 253253 209209 116116 179179 179184 144146 089089 243246 247253 210210 146146 149151 130130 217235 092096 240240 085090 176176 169171 208208 128128 172172
LU_LUX_155_1_03-09-21_B, 172172 244244 253255 209209 116118 170170 172182 144144 089089 243243 253256 210212 146146 151151 130134 229235 098102 240240 085092 176178 165176 208208 124124 168172
LU_LUX_155_1_03-09-21_C, 172172 244244 253253 209209 114116 175175 179180 144144 089093 243249 253253 208210 146146 151151 134141 227235 092092 240240 092092 176178 169176 208208 124126 000000
LU_LUX_156_1_03-08-21_B, 170172 244244 253255 000000 000000 179179 179179 136136 093103 243248 253253 210210 146148 151151 130134 217235 094094 240240 092092 178178 165169 208208 124128 172172
LU_LUX_156_1_03-09-21_A, 172172 000000 000000 000000 000000 173179 179179 144144 089103 249254 247247 206206 144148 151151 130130 234235 092094 240240 092092 176178 000000 208208 128128 172172
LU_LUX_156_1_03-08-21_A, 172172 244244 253253 000000 116116 170179 179181 144144 089105 248248 250253 206210 146148 147151 134134 217235 094096 240240 085085 176178 169169 208208 130130 170172
LU_LUX_156_2_03-09-21_B, 172172 244244 253255 209209 116116 170179 171176 144144 089103 243248 247256 206210 146148 149151 130134 217241 094094 240240 085090 176176 167176 208211 128128 172172
LU_LUX_156_4_03-09-21_A, 172172 244244 253253 209209 106114 170173 173179 144144 103103 243243 250250 210210 146148 151151 130134 217235 094102 210240 090090 176178 169169 208208 124126 168168
LU_LUX_158_1_03-09-21_A, 172172 244244 253253 209209 116116 170179 176184 144144 089089 243243 253253 210212 148148 149151 130130 217235 094096 240240 085092 176178 171171 208208 124126 172172
LU_LUX_158_2_03-09-21_A, 172172 244244 253255 209209 116116 170173 165171 144144 093103 249250 250253 210210 146146 151151 134134 223241 092094 240243 090090 176178 169169 208214 126128 172172
LU_LUX_162_1_30-08-21_A, 172172 244244 253253 209209 106106 170170 179179 144144 093103 243248 250253 208208 146146 151151 130143 217229 094094 240240 085092 173176 171171 208217 124124 168168
LU_LUX_162_2_30-08-21_A, 172172 244244 255255 209209 116116 173176 176179 144144 089109 252255 253256 204208 146146 151151 130134 235235 094094 240240 090092 176178 171171 208208 124128 172172
LU_LUX_163_1_30-08-21_A, 172172 244244 253253 209209 116116 170179 175179 144144 089089 243248 253256 210210 146146 151151 130130 235235 094096 240243 090092 178178 169176 208214 124128 172172
LU_LUX_163_1_30-08-21_B, 172172 244244 255255 209209 116118 170170 179181 144144 089103 243249 250259 210212 146148 151153 130130 217229 094096 240240 085092 176178 167177 214214 128128 172172
LU_LUX_164_1_02-07-21_A, 170174 244244 253255 209209 114118 176179 176179 144144 000000 243248 250253 208212 146148 151151 130134 211235 094094 237240 085092 176182 169177 208208 124128 172172
LU_LUX_164_2_30-07-21_B, 170172 244244 253253 209209 116116 173175 176179 144146 089103 243249 253256 208208 139146 151151 130134 217235 094094 000000 085096 178178 169171 208211 124126 172172
LU_LUX_164_2_30-07-21_A, 170172 244244 253253 209209 106118 170170 179179 144144 089103 243249 253253 208212 146146 151151 130134 217241 092092 237240 081092 176176 169171 208214 124126 172172
LU_LUX_165_1_30-07-21_A, 172172 244244 253255 209209 116116 170179 176179 144144 089103 249250 250253 208210 146146 151151 130130 217217 094094 240243 085092 176176 169169 208214 124124 172172
LU_LUX_165_2_30-07-21_A, 172172 244244 253253 209209 116116 170179 182182 144144 103103 243243 253259 206212 146146 151151 130130 217229 094100 237240 092092 173176 169171 208208 124128 000000
LU_LUX_165_2_30-07-21_B, 172172 244244 253255 209209 116118 173179 179179 144144 089093 249249 247253 212212 146148 151151 130130 217229 092094 240240 085090 176182 169173 208208 124128 172172
LU_LUX_166_1_29-07-21_A, 172172 242244 253255 209209 116116 000000 176179 144144 103103 244250 253259 210212 146148 151151 130147 235235 094098 240240 090092 176178 169171 214220 124128 172172
LU_LUX_166_1_18-06-21_A, 172174 244244 253255 209209 116116 170179 176179 144144 093103 230243 250250 210210 146146 151151 130134 235241 094094 240243 081085 176176 169169 214214 126126 168172
LU_LUX_166_1_30-07-21_A, 172172 000000 253253 209209 000000 179179 165176 144144 089089 243248 250256 208212 146146 149151 000000 217223 000000 240240 085090 178178 000000 208214 000000 172172
LU_LUX_166_1_30-07-21_B, 170170 000000 253253 000000 000000 179179 179179 144144 089103 243252 250253 208212 146148 151151 130134 217223 000000 237240 090096 000000 000000 208208 124128 172172
LU_LUX_166_2_29-07-21_A, 172172 244244 253255 209209 114116 170179 179184 144144 103103 243243 250253 210210 146146 149151 134141 217217 094096 237240 085085 176178 169169 208208 124128 172172
LU_LUX_168_1_03-07-21_A, 172172 244244 253255 209209 116116 173180 175179 144144 089103 243243 250259 212226 146146 151151 130134 217229 094096 240240 092092 173178 169176 208208 128128 172172
LU_LUX_168_1_18-06-21_B, 170172 244244 253253 209209 116118 179179 179179 144144 089093 243243 253256 208210 146148 151151 130134 217241 092096 240240 090092 176176 169169 208214 126126 172172
LU_LUX_168_1_05-07-21_A, 172172 242244 253255 209209 106106 173180 179181 144146 093103 243243 250250 208210 146146 151151 130130 223223 092094 237240 090092 176178 167176 208208 124126 172172
LU_LUX_170_1_22-07-21_A, 170174 244244 255255 209209 116116 000000 171175 138144 089089 243249 250253 210210 146148 149151 130130 229235 092094 240240 085090 176178 169176 208220 128128 172172
LU_LUX_171_1_09-07-21_A, 172172 244244 253255 209209 114116 170180 179179 144144 089103 248249 250253 210212 144146 151151 130130 217217 092094 237240 085092 176178 169171 208208 124128 172172
LU_LUX_172_1_03-08-21_A, 170172 244244 253255 209209 116118 170173 175175 144144 093103 248252 250253 210212 146146 150152 130130 217229 092108 240240 092092 176182 169181 208214 124124 172172
LU_LUX_172_1_03-08-21_B, 170170 244244 253253 209209 000000 170173 176179 144144 089103 243249 253256 210210 146146 149151 130130 223235 094096 240240 092092 173176 165176 208208 124124 172172
LU_LUX_172_1_03-08-21_C, 170170 244244 000000 000000 116116 170170 179184 144144 089103 243243 250253 206210 146146 151151 130130 229235 094100 240240 083092 178182 169171 208208 124128 000000
LU_LUX_173_1_03-08-21_B, 172172 244244 255255 209209 000000 170175 179181 144144 093103 248250 250253 210212 146146 151151 130130 217235 092094 237240 081092 176176 169171 208208 124124 172172
LU_LUX_173_1_03-08-21_A, 172172 244244 253255 209209 106116 179179 171179 144144 089089 243243 250253 210212 144146 149149 000000 215235 092094 240240 083084 178178 000000 208208 128128 172172
LU_LUX_173_1_02-09-21_A, 172172 244244 253255 209209 114116 170179 176179 144144 093103 243243 253253 212212 146148 145145 000000 217217 094096 000000 085092 000000 000000 200200 126130 160160
LU_LUX_174_1_03-08-21_A, 172172 000000 000000 000000 000000 170179 179179 144144 103103 243249 250259 212212 146146 149151 130130 217223 094094 240240 090090 176178 169169 208208 122124 172172
LU_LUX_174_1_02-09-21_A, 172172 244244 253255 209209 116116 170179 176179 144144 089103 243243 250250 210210 146148 151151 130130 217235 094096 240240 090090 176178 176176 208220 124124 172172
LU_LUX_174_1_03-08-21_B, 172172 244244 000000 000000 000000 170173 179179 144144 089099 243243 250253 210210 146148 149151 130130 217217 096096 240240 085090 176178 169171 208208 118126 172172
LU_LUX_174_1_02-09-21_B, 172172 244244 253255 209209 114116 170179 165179 144144 089103 242249 253253 210210 146146 151151 130130 229229 092092 240240 090090 176178 169171 208208 128128 172172
LU_LUX_181_1_10-06-21_A, 172172 244244 253255 209209 118118 170179 175179 144146 089103 248249 250253 212212 146146 151151 130130 217229 094094 240240 085092 176178 176176 208211 126130 172172
LU_LUX_182_1_17-08-21_B, 172172 244244 253253 207209 116116 170179 176179 144144 089089 248255 250256 212212 146148 151151 130134 217229 094094 240240 085092 173178 169171 208208 126128 000000
LU_LUX_182_1_17-08-21_A, 172172 244244 253255 209209 106116 170175 173179 144144 093103 243243 253256 210212 146148 151151 130130 217235 092094 237240 090090 178182 169171 208208 126128 172172
LU_LUX_183_1_19-08-21_A, 172172 244244 255255 209209 116116 179180 179179 144144 089103 243243 247250 206208 146146 151151 130134 217235 094100 240240 081092 176176 169171 208208 118126 172172
LU_LUX_183_1_19-08-21_B, 172172 244244 253255 209209 106116 170180 179179 144144 089103 243243 247250 208210 146148 151151 130134 217229 094096 240240 085085 176178 169169 208208 124124 172172
LU_LUX_183_2_19-08-21_A, 172172 244244 253255 000000 000000  NA175 179179 144144 089099 242243 253253 210212 146146 151151 130130 217229 094096 240240 085092 176178 169176 208211 124126 172172
LU_LUX_185_1_01-07-21_A, 172172 244244 253255 209209 116116 170170 175182 138138 089103 243243 253253 210212 146146 149151 130134 235235 094094 237240 085090 176176 169169 208208 126128 172172
LU_LUX_185_1_26-06-21_A, 172172 244244 255255 209209 106114 170179 179181 144146 093103 249252 250250 210212 145146 151151 134134 229235 096096 240240 092092 176176 169169 208208 126128 172172
LU_LUX_185_1_24-06-21_A, 172172 244244 255255 209209 116116 173179 179179 144144 093103 243255 250250 210210 146146 151151 130130 217229 092094 240240 084090 178178 167171 208211 124124 170172
LU_LUX_185_1_25-07-21_A, 172172 244244 253253 209209 114118 170179 179182 144144 089089 243243 253253 210212 146146 151151 130130 217217 094094 240245 090090 176176 171177 208208 124128 172172
LU_LUX_186_1_01-07-21_A, 172172 244244 255255 209209 116116 170179 179179 144144 089103 243248 253253 210212 146146 149151 130134 223229 094096 240245 085090 176176 000000 208208 124124 172172
LU_LUX_186_1_20-08-21_A, 170170 244244 253253 209209 118118 170173 176179 144144 093103 249249 253253 206210 146146 151151 130134 229229 092094 240240 085092 178178 169171 208208 124128 172172
LU_LUX_186_1_29-06-21_A, 172172 244244 253253 209209 116116 173173 179186 144144 103103 243243 253253 210212 146146 149151 130130 235241 096104 240240 083085 176178 169169 208211 128128 172172
LU_LUX_187_1_04-08-21_B, 170172 244244 253253 209209 114116 179179 179179 144144 093093 242243 253256 208210 146146 149151 130130 235247 094094 240240 085090 176178 169171 208217 124126 172172
LU_LUX_187_1_04-08-21_A, 170170 244244 253255 209209 114116 170173 176184 144144 093103 243243 253253 208210 146146 149149 130134 217229 094096 240240 085092 176176 171171 208208 124128 172172
LU_LUX_187_2_18-08-21_B, 172172 244244 253253 209209 106116 170173 176179 144144 093103 249252 253259 210210 146146 151151 130134 217241 094094 240240 085085 178178 169171 208220 128128 172172
LU_LUX_187_3_19-08-21_B, 170170 244244 253253 209209 116116 170179 176184 144144 089089 242243 250253 206210 146151 149149 134147 229235 094104 240240 085090 176178 169169 208214 124128 168172
LU_LUX_187_3_19-08-21_C, 172172 244244 253253 209209 118118 170175 179179 144144 089103 243248 250250 208212 146146 149151 130130 235235 096108 240240 090092 178178 169169 208208 124126 170172
LU_LUX_188_1_04-08-21_B, 172172 244244 255255 209209 114116 179179 176179 144144 103103 249250 250250 210210 146146 151151 130130 229241 092096 240240 085092 176176 169169 208214 126126 172172
LU_LUX_188_1_04-08-21_A, 170172 244244 253253 209209 116116 173179 173179 144144 089089 248248 253256 212212 146148 151151 000000 235235 000000 240240 081085 176178 000000 208208 000000 172172
LU_LUX_188_1_08-06-21_A, 172172 244244 255255 209209 114114 170179 179179 144144 089089 250252 000000 206210 148148 151151 130147 223235 090094 240240 085096 176178 176176 208220 126128 172172
LU_LUX_188_2_18_08-21_A, 172172 244244 253255 000000 106106 179180 182184 144144 093093 248249 253253 210212 146146 149151 130134 235235 094094 240240 092092 176176 169169 208208 126128 172172
LU_LUX_188_3_18_08-21_A, 172172 244244 253253 209209 116116 173173 179179 144144 089103 243243 253259 210212 146146 151151 000000 217235 000000 237240 085092 176182 000000 214220 124128 172172
LU_LUX_188_3_18-08-21_B, 170170 244244 253253 207209 114114 170175 179179 144144 089109 243249 247253 206210 146146 151151 130134 235235 094094 240240 085092 178178 169171 211214 126128 000000
LU_LUX_189_1_05-08-21_A, 172172 000000 253253 209209 106114 170173 171173 144144 103103 230243 253253 212212 146148 149151 130130 217235 092094 240240 085085 178178 171171 208208 130130 172172
LU_LUX_190_1_31-08-21_A, 172172 244244 253255 209209 114116 179179 000000 144144 089103 230242 253259 000000 146146 149151 130130 222222 092094 237240 090092 173173 169169 214214 124130 172172
LU_LUX_191_1_31-08-21_A, 172172 244244 253255 209209 106116 170170 179179 144144 089089 248249 253253 210210 146146 151151 130134 234235 094094 237240 085092 176178 169169 214220 124126 172172
LU_LUX_193_2_02-09-21_A, 170172 244244 253255 209209 116118 170179 179179 144144 089103 242243 250253 208210 146146 151151 130130 223241 094094 240240 092096 176178 169169 208214 126126 172172
LU_LUX_194_1_02-09-21_A, 000000 244244 253253 209209 106116 170173 176179 144144 089103 230243 253259 210212 146146 149151 130134 217241 094094 240240 085090 176178 169171 208208 128128 000000
LU_LUX_194_2_25-08-21_A, 172174 242244 253255 209209 116116 170179 179179 136144 089089 249249 250253 210212 146148 151151 130134 235235 094098 240240 085090 176178 169173 208214 118118 172172
LU_LUX_195_1_02-06-21_A, 172172 244244 253253 209209 116116 170170 176179 144144 089089 248249 247256 206206 146148 151151 134147 229235 092096 240240 085085 176178 169171 208208 122126 172172
LU_LUX_196_1_29-07-21_A, 172172 244244 253253 209209 116116 170179 179179 144144 093103 242255 253256 206212 146146 147151 130130 235235 094094 240240 090090 176178 000000 217217 000000 172172
LU_LUX_196_1_29-07-21_B, 172172 242244 244255 209209 106114 173179 176179 144144 089103 243249 250253 208210 146146 151151 130134 217229 092092 240240 085090 178178 169171 208208 124126 172172
LU_LUX_196_2_29-07-21_B, 172172 244244 253253 209209 106118 000000 176181 144144 093109 248249 253259 210212 144146 151151 130147 235241 094094 240240 085085 173176 173176 208208 124124 168172
LU_LUX_196_2_29-07-21_A, 170172 244244 253253 209209 118118 170170 171179 144144 089103 242249 253256 208210 146146 151151 130130 217235 094094 240240 092092 176176 169176 208208 124124 172172
LU_LUX_2_3_25-08-21_A, 170172 244244 253255 209209 106116 175179 172186 138144 093103 243254 253253 208212 146146 151151 130130 227235 094094 237240 085085 176176 169176 208217 128130 172172
LU_LUX_200_1_19-08-21_A, 172172 244244 255255 209209 106116 170173 179179 144144 093103 249254 250253 212212 146148 149149 130143 235235 092094 237240 085090 173178 163171 208211 124128 169172
LU_LUX_200_1_19-08-21_B, 172172 244244 253253 209209 114118 170175 179184 144146 089089 250252 247250 210218 146146 151151 130147 217235 094096 240240 085090 176178 169169 214214 124124 172172
LU_LUX_200_1_03-06-21_A, 172172 244244 253253 000000 000000 170180 179179 144144 089103 243248 253259 210212 146146 151151 130130 229235 087094 237240 085085 176176 169169 208208 124126 172172
LU_LUX_200_1_03-06-21_B, 170172 244244 253255 000000 000000 170170 179179 144144 089103 243250 250253 208212 146146 151151 130130 217235 092094 240240 092092 176178 165176 208208 128128 170170
LU_LUX_200_2_19-08-21_A, 172172 244244 253255 209209 116116 170170 179179 144144 089103 243249 250250 210210 146146 151151 130130 217241 096104 237240 085090 178178 169171 208214 124126 172172
LU_LUX_202_2_25_08-21_A, 170172 244244 253255 209209 000000 000000 176179 144144 093103 243252 247253 208212 146148 151151 130134 235235 094102 237240 085085 176178 169176 208208 124126 172172
LU_LUX_202_3_25-08-21_A, 172172 244244 253255 209209 104104 170179 171179 144144 089103 243243 253253 210210 146146 151151 130130 217235 094094 240240 085090 178178 163169 208208 126126 172172
